NODE_ID,NODE_TYPE,NODE_NAME,TURN_P,REMARK
1160002000,101,구로남초교입구교차로,1,
1160002300,101,디지털1단지교차로,1,
1160002400,101,천왕사거리,1,
1160002600,105,구로구-금천구,0,
1160002700,101,신영카센터,0,
1160003000,105,구로구-부천시,0,
1160003100,101,대림역앞교차로,1,
1160003200,101,온수역교차로,0,
1160003500,101,수궁동사무소입구삼거,0,
1160003600,101,개봉고가차도,1,
1160003900,101,거리공원오거리,1,
1160004300,101,AK플라자앞교차로,0,
1160004600,101,도림유수지옆금호아파,0,
1160004900,105,구로구-부천시,0,
1160005100,101,신도림역앞교차로,0,
1160005200,105,구로구-부천시,0,
1160005300,101,광화교삼거리,0,
1160005600,105,구로구-광명시,0,
1160005700,101,광명교삼거리,0,
1160005701,101,천왕동257-82,0,
1160005800,101,광명교교차로,1,
1160005900,101,동일테크노타운,0,
1160006100,101,개명교,1,
1160006200,101,햇살무리예능선교원,1,
1160006300,101,성광교회,1,
1160006400,101,벽산디지털밸리Ⅲ,1,
1160006500,101,이-스페이스,0,
1160006600,101,구로단지우체국,1,
1160006700,101,개웅교,1,
1160006800,101,목양교회앞,0,
1160006900,101,구로3동천주교회,0,
1160007000,101,아남전자본사,0,
1160007100,101,구로디지털단지역,0,
1160007200,101,남구로역앞교차로,0,
1160007500,101,한국인력관리공단,0,
1160007501,101,구로동170-6,0,
1160007600,105,구로구-부천시,0,
1160007700,101,대륭포스트타워2차,1,
1160007800,101,구로디지털단지역3번출구,0,
1160007900,101,개봉교,1,
1160008000,101,천왕역환승센터앞교차로,1,
1160008100,101,신생감리교회,1,
1160008200,101,국민빌딩,0,
1160008300,101,개울산근린공원,0,
1160008400,102,우창굿모닝아파트,0,
1160008401,101,오류동310-7,0,
1160008500,103,속성변화점,0,
1160008600,101,구로IC교차로,0,
1160008700,101,구로IC,0,
1160008800,101,구로IC,0,
1160008900,101,구로IC,0,
1160009000,101,구로IC,0,
1160009100,101,구로1교,1,
1160009200,101,구로종합사회복지관,0,
1160009300,101,오남중학교,1,
1160009400,101,태성빌라,0,
1160009401,101,오류동169-3,0,
1160009600,101,철산2교,0,
1160009700,101,배남준치과의원앞,0,
1160009800,101,구로IC,0,
1160009900,101,구로IC,0,
1160010000,101,삼미주택,0,
1160010100,101,두산아파트,0,
1160010400,101,광덕사거리,1,
1160010500,101,칠성3차아파트,0,
1160010600,101,구로IC,0,
1160010700,101,성일교회,1,
1160010800,101,영서중,0,
1160010900,101,예원빌라,0,
1160011000,101,금강수목원아파트,0,
1160011100,101,대림그린빌라,0,
1160011200,101,이다캐슬,0,
1160011300,101,대성빌딩,1,
1160011400,102,개봉빌라,0,
1160011500,101,오정초등학교,1,
1160011700,101,개봉동아이파크,0,
1160011800,104,오류고가차도남측,0,
1160011900,101,이화우성아파트앞교차로,1,
1160012000,101,구로정형외과앞교차로,1,
1160012100,101,산북빌딩,0,
1160012200,101,한남장로교회,1,
1160012500,101,구로정형외과앞,1,
1160012700,101,온수역입구교차로,1,
1160012701,101,동부제강입구교차로,1,
1160012800,102,신구로빗물펌프장,0,
1160012900,101,새마을금고오류2동지점,0,
1160013000,101,시몬아트빌라,1,
1160013100,101,대명월드,0,
1160013200,101,구로1동파출소앞교차로,1,
1160013300,101,개봉현대훼밀리타운APT,1,
1160013400,101,신구로빗물펌프장,0,
1160013500,101,부일길삼거리,1,
1160013600,101,중앙시장,0,
1160013700,101,동부제강입구교차로,1,
1160013800,101,개봉고가차도남측,0,
1160013900,101,버들유치원,0,
1160014000,101,오류동역교차로,0,
1160014100,101,동진빌라,0,
1160014200,101,구일초등교앞,0,
1160014400,101,온수동길삼거리,0,
1160014500,106,서울구로1동우체국,0,
1160014600,101,대림역,1,
1160014700,101,구일초등교앞,0,
1160014800,104,가마산고가차도남측,0,
1160015000,101,오류동푸르지오,0,
1160015100,101,선진환경,0,
1160015200,101,현대홈타운2단지,0,
1160015300,101,오류동교차로,1,
1160015400,101,미래빌라,0,
1160015500,101,가마산고가차도,0,
1160015600,101,가린열교,0,
1160015700,101,동구로초등교,1,
1160015900,101,수정빌딩,0,
1160016100,101,개봉지하차도,0,
1160016300,101,조양빌딩,0,
1160016400,101,고대구로병원사거리,1,
1160016500,102,오류지하차도,1,
1160016600,101,레오아파트,0,
1160016700,101,개봉지하차도,0,
1160016800,101,우신중고교입구교차로,0,
1160016900,101,SK구로주유소,1,
1160017000,101,궁동3R,0,
1160017100,101,백조빌딩,1,
1160017200,101,수정아파트,1,
1160017400,101,온수입구삼거리,1,
1160017500,101,개웅교회,0,
1160017600,101,구일고등학교,0,
1160017700,101,개봉역,0,
1160017800,101,오류동역2번출구,1,
1160017900,101,소망의샘교회,1,
1160018000,106,구로1동성당,1,
1160018100,101,사무엘기독백화점,1,
1160018200,101,엑스포카센타,0,
1160018400,101,개봉지하차도,0,
1160018800,101,성한빌딩,1,
1160018900,101,열린문교회,0,
1160019000,102,오류지하차도,1,
1160019200,106,구로근상프리즘팰리스,0,
1160019300,101,개봉지하차도,0,
1160019400,101,늘해랑어린이집,0,
1160019500,104,오류고가차도북측,0,
1160019600,101,구로소방파출소앞교차로,0,
1160019700,101,시티월드앞교차로,1,
1160019800,101,구로중학교,1,
1160019900,101,우성쇼핑앞,0,
1160020000,101,오류동삼거리,0,
1160020200,106,안양교,0,
1160020500,101,현대홈맨션,1,
1160020600,101,우신빌라타운,0,
1160020800,101,성은빌라,0,
1160020900,101,벗꽃길삼거리,0,
1160021000,101,구로구청구의회앞교차로,1,
1160021100,101,동양빌라,0,
1160021200,101,해원리버파크,0,
1160021400,101,구일중학교,0,
1160021600,101,단비어린이집,0,
1160021700,101,우신고등학교,0,
1160021900,101,구로구청구의회,1,
1160022200,101,동광빌라,0,
1160022400,101,밀알독서실,0,
1160022500,101,구로초등교,1,
1160022600,101,고척동국제외국어학원,0,
1160022601,101,개봉역(서울1호선),0,
1160022700,102,연세중앙교회,0,
1160022800,101,sk허브수,0,
1160022900,101,구로구청,1,
1160023000,101,구미빌딩,0,
1160023400,101,구로변전소앞교차로,1,
1160023500,101,오류IC,0,
1160023600,101,한마음아파트삼거리,0,
1160023601,101,개봉동179-46,0,
1160023900,101,오류IC,0,
1160024000,104,지하차도남측,0,
1160024100,103,속성변화점,0,
1160024300,101,금석빌딩앞,1,
1160024400,101,오류IC,0,
1160024500,101,기업은행구로북지점,1,
1160024600,101,구로변전소앞,0,
1160024700,101,중앙구로하이츠,0,
1160024800,104,지하차도남측,0,
1160024900,101,거리공원오거리,0,
1160025000,101,거리공원오거리,0,
1160025100,101,대림프라자,1,
1160025200,101,라미우드빌딩,1,
1160025201,101,구로소방서앞교차로,0,
1160025300,101,영동빌딩,0,
1160025400,101,거리공원오거리,0,
1160025500,101,개봉사거리,1,
1160025600,101,거리공원오거리,0,
1160025700,101,오류IC,0,
1160025800,101,녹산빌딩,0,
1160025900,102,온수동산15-1,0,
1160026000,104,고척지하차도남측,0,
1160026100,101,일이삼전자타운,0,
1160026200,101,오류IC,0,
1160026300,101,오류IC,0,
1160026500,101,고운아파트,1,
1160026600,101,거리공원오거리,1,
1160026700,101,오류IC,0,
1160026800,101,거리공원오거리,0,
1160026900,101,구로소방서앞,1,
1160027000,101,구로본동새마을금고,0,
1160027100,101,중원오피스텔,1,
1160027200,101,오류IC,0,
1160027300,101,오류IC,0,
1160027400,101,오류IC,0,
1160027500,101,거리공원오거리,0,
1160027600,101,서울은행고척동지점,0,
1160027700,101,오류IC,0,
1160027800,104,지하차도북측,0,
1160027900,101,오류IC,0,
1160028000,101,오류IC교차로,0,
1160028100,101,동도아르떼빌아파트,0,
1160028500,101,구로보건소입구삼거리,1,
1160028600,101,태진운수,0,
1160028700,101,오류IC,0,
1160028800,101,삼영아파트,0,
1160028900,104,지하차도동측,0,
1160029000,101,궁동종합사회복지관앞,0,
1160029100,101,강서빌딩,0,
1160029200,101,시립구로도서관,1,
1160029300,101,고척교교차로,1,
1160029500,101,충정빌라,0,
1160029700,101,오류IC,0,
1160029900,101,신구로자이나인스애비,1,
1160030000,102,온수학교길종점,0,
1160030100,106,고척교,0,
1160030200,101,구로고등학교,1,
1160030300,101,구로큰길2지하차도,0,
1160030400,101,오류IC,0,
1160030500,101,주동행교회,0,
1160030600,101,동양미래대학앞교차로,1,
1160030700,101,동양공업전문대학,1,
1160030800,101,새솔금호아파트,0,
1160030900,101,동우빌라,1,
1160031000,101,서봉빌딩,0,
1160031100,101,의성빌딩,0,
1160031200,101,한스타워,0,
1160031300,101,AK플라자앞,1,
1160031500,101,윈골프클럽,1,
1160031700,101,구로5동사무소R,0,
1160031800,101,대봉콜렉션,0,
1160031900,101,고척초등교,0,
1160032000,101,호수빌라트,0,
1160032100,101,거리공원교차로,0,
1160032200,101,동선빌딩,0,
1160032300,101,구로한스타워,1,
1160032400,101,다사랑길삼거리,0,
1160032500,101,고척동청구아파트,1,
1160032600,101,구로여자정보산업고등,0,
1160032700,104,지하차도북측,0,
1160032800,101,고척중학교,0,
1160032900,101,영림빌딩,0,
1160033000,101,거리공원교차로,0,
1160033100,101,구로거리공원서,0,
1160033200,101,세계비전교회,1,
1160033300,101,거리공원교차로,0,
1160033400,101,중앙유통단지,1,
1160033600,101,거리공원교차로,0,
1160033800,101,개봉1동사거리,1,
1160033900,101,쌍용화재,1,
1160034100,101,한일한의원,0,
1160034200,101,서울가든아파트,0,
1160034300,101,개봉제1동주민센터,0,
1160034400,101,구로다솜금호아파트,0,
1160034500,101,구로기계공구상가단지,0,
1160034600,101,청구아파트,1,
1160034700,101,기업은행개봉,1,
1160034800,104,구로지하차도남측,0,
1160034900,101,구로여자산업고교,0,
1160035000,101,밤동산터널,0,
1160035100,101,경서농협고척지소,0,
1160035400,101,구로LG아파트입구,0,
1160035500,101,산업안전협회,0,
1160035900,101,상암빌딩,0,
1160036100,101,롯데구로아파트,0,
1160036300,103,속성변화점,0,
1160036400,101,구로역교차로,1,
1160036500,101,은광교회,0,
1160036600,101,SGI한국불교회,0,
1160036800,101,도림천연결3길삼거리,0,
1160036900,101,영신빌딩,0,
1160037100,101,청민그린빌라,0,
1160037300,101,밤동산터널,0,
1160037500,101,서울개인택시운송사업조합남서지,0,
1160037600,101,개봉1파출소,1,
1160037800,104,구로지하차도북측,0,
1160038000,101,한강빌딩,0,
1160038100,101,경남2차아파트,0,
1160038101,101,고척동172-170,0,
1160038300,101,정우사,1,
1160038400,104,고척지하차도북측,0,
1160038500,101,신정교회,0,
1160038600,101,구로동복합건물OPUS1,0,
1160038700,101,미래초교앞,0,
1160038900,101,알파빌딩,0,
1160039000,101,미래초교앞교차로,1,
1160039100,101,고척우체국삼거리,1,
1160039200,101,구로제일은행,1,
1160039300,101,미래초교앞,0,
1160039500,101,미래초교앞,0,
1160039600,101,센츄리아파트,1,
1160039601,101,고척동176-20,1,
1160039700,101,동양자동차운전학원,1,
1160039800,101,화이트빌,1,
1160039900,101,우성아파트삼거리,0,
1160040000,101,양우아파트,1,
1160040001,101,고척2파출소앞교차로,0,
1160040100,105,양천구-구로구,0,
1160040200,101,GS25구로W타워점,0,
1160040400,101,구로재활용센타,1,
1160040500,105,양천구-구로구,0,
1160040600,101,구로금호빌딩앞,1,
1160040800,101,월드프라자,1,
1160040900,101,신도림동사무소,0,
1160040901,101,신도림동413-2,0,
1160041100,101,고척동우성아파트,1,
1160041101,105,구로시-양천구,0,
1160041200,104,작동터널동측,0,
1160041300,101,신도림3차푸르지오,1,
1160041600,101,지하차도,1,
1160041700,104,지하차도남측,0,
1160042000,101,궁동삼거리,0,
1160042100,104,궁동터널서측,0,
1160042200,105,양천구-구로구,0,
1160042300,103,속성변화점,0,
1160042500,103,속성변화점,1,
1160042600,101,샘물빌딩,0,
1160042700,101,고척2파출소앞교차로,1,
1160042800,101,새마길사거리,1,
1160042900,101,오금교앞,1,
1160043000,101,고척2파출소앞,1,
1160043100,101,거리공원입구교차로,0,
1160043200,101,구로1빗물펌프장,0,
1160043300,101,신도림성당,1,
1160043400,101,거리공원입구,0,
1160043500,101,오금교앞교차로,1,
1160043700,101,성락교회대학선교원,0,
1160043800,101,동백빌라,0,
1160043900,102,상보빌딩,0,
1160044000,101,한일유앤아이아파트,1,
1160044100,101,서울자재터미널,1,
1160044200,103,속성변화점,0,
1160044300,101,양천아파트입구,1,
1160044400,101,신성은하수아파트,1,
1160044500,101,별나라어린이집,0,
1160044600,105,양천구-구로구,0,
1160044700,101,신도림대림아파트입구,1,
1160044800,104,지하차도북측,0,
1160044900,101,대성제5주유소,0,
1160045000,101,신도림동새마을금고,0,
1160045100,105,양천구-구로구,0,
1160045200,101,신도림교회입구,0,
1160045300,101,우성3차아파트,1,
1160045400,101,신도림7차이편한세상,1,
1160045500,101,신도림1차푸르지오,0,
1160045600,101,새마을금고신도림,0,
1160045700,101,신도림동아2차아파트,1,
1160045800,101,동아아파트3차,1,
1160045900,101,계남공원앞교차로,1,
1160046000,101,신도림역앞교차로,1,
1160046100,105,구로구-영등포구,0,
1160046200,101,성광빌딩,1,
1160046300,101,신도림대우푸르지오앞,0,
1160046400,101,신도림중학교,1,
1160046500,101,바하피아노,0,
1160046600,101,신도림초등학교,0,
1160046700,101,한천1길삼거리,1,
1160046800,101,번영길삼거리,0,
1160046900,101,신도림우성아파트삼거,1,
1160047000,101,신도림우성아파트5차,0,
1160047100,101,금안자동차정비공업사,0,
1160047200,101,신도림동복지관,0,
1160047300,104,지하차도남측,0,
1160047400,101,신정교,1,
1160047600,105,구로구-영등포구,0,
1160047700,103,속성변화점,0,
1160047800,104,범박터널북측,0,
1160047801,101,항동211-22,1,
1160047802,105,구로구-부천시,0,
1160047900,103,속성변화점,1,
1160048000,104,역곡천교남측,0,
1160048100,104,역곡천교북측,0,
1160048101,101,항동112-3,1,
1160048200,101,서해안로사거리,1,
1160048201,101,항동80-6,1,
1160048400,104,생태터널남측,0,
1160048500,104,생태터널북측,0,
1160048600,103,속성변화점,0,
1160048700,101,대림1교서측,1,
1160048800,101,구로중앙하이츠아파트,1,
1160048900,104,새말고가교남측,0,
1160049000,104,새말고가교북측,0,
1160049100,101,애경백화점주차장입구,0,
1160049200,101,구로롯데아파트앞,0,
1160049300,102,구로롯데아파트108동앞,0,
1160049400,101,경서농협개봉역지점,1,
1160049500,101,구로IC,0,
1160049600,101,구로IC,0,
1160049700,104,가마산지하차도남측,0,
1160049800,104,가마산지하차도북측,0,
1160049900,102,고대구로병원사거리,1,
1160050000,101,도림천역1번출구,1,
1160050100,104,지하차도서측,0,
1160050200,103,속성변화점,0,
1160115000,105,구로구-부천시,0,
1160115100,102,오남중학교,0,
1160115200,102,오류동156-193,0,
1160115300,101,하늘숲초등학교,0,
1160115400,101,개봉동416-99,0,
1160115500,101,서울천왕초등학교,0,
1160115600,102,항동81-1,0,
1160115700,101,항동88,0,
1160115800,102,항동79,0,
1160115900,101,항동135-53,0,
1160116000,102,항동145-6,0,
1160116100,101,항동176-4,0,
1160116200,101,항동174-6,0,
1160116300,101,항동169-1,0,
1160116400,102,천왕동273-9,0,
1160116500,101,항동초등학교,0,
1160116600,103,속성변화점,0,
1160116700,102,천왕동산19-1,0,
1160116800,101,천왕동277-4,0,
1160116900,102,천왕동277-17,0,
1160117000,102,천왕동277-17,0,
1160117100,101,오류동352-10,1,
1160117200,102,오류동352-12,0,
1160117300,101,천왕역교차로,1,
1160117400,103,속성변화점,0,
1160117500,102,천왕동2-5,0,
1160117600,102,개봉역(서울1호선),1,
1160117700,102,개봉동416-99,0,
1160117800,102,경인고등학교,0,
1160117900,102,고척동52-355,0,
1160118000,102,구로동685-156,0,
1160118100,101,고척동171-5,0,
1160118200,101,고척동57-67,0,
1160118300,102,고척동57-67,0,
1160118400,102,신도림동413-9,0,
1160118500,102,신도림동643,0,
1160118600,102,구로동256-9,0,
1160118700,103,속성변화점,0,
1160118800,102,신도림동692-2,0,
1160118900,101,천왕동278-3,1,
1160119000,101,천왕지구삼거리,1,
1160119100,105,구로구-광명시,0,
1160119200,105,구로구-광명시,0,
1160119300,101,구로현대로얄아파트,0,
1160119400,101,구로IC,0,
1160119600,105,구로구-영등포구,0,
1160119701,101,다올공인중개사,0,
1160119801,101,달콩집,0,
1160119901,101,또봉이통닭,0,
1170000100,101,기아대교앞교차로,1,
1170000101,101,전화국사거리,0,
1170000200,101,박미삼거리,0,
1170000201,101,박미삼거리,0,
1170000300,101,시흥사거리,1,
1170000400,103,속성변화점,0,
1170000800,104,기아대교서측,0,
1170000900,105,금천구-안양시만안구,0,
1170001500,101,독산4동사거리,0,
1170001700,101,독산역1번출구,1,
1170001800,101,이앤씨드림타워8차,0,
1170002000,101,민성산업,0,
1170002100,101,독산동남문종합시장교차로,0,
1170002200,101,독산사거리,0,
1170002300,101,중앙인쇄,0,
1170002400,101,구로세관,0,
1170002500,101,삼성물산,0,
1170002700,101,독산동중앙성결교회교차로,0,
1170002800,101,3공단파출소앞교차로,1,
1170002900,101,월드메르디앙벤처센타,1,
1170003100,101,성산연구소,0,
1170003300,101,가산디지털단지역앞교차로,0,
1170003400,101,영창실업,0,
1170003500,101,한국훼스토사옥,0,
1170003700,102,케이디에스인텍빌딩,0,
1170003900,104,호암2터널북측,0,
1170004000,104,호암1터널남측,0,
1170004100,104,호암1터널북측,0,
1170004200,101,구립벽산꿈어린이집,0,
1170004300,101,전화국사거리,1,
1170004400,101,백산주유소,0,
1170004500,101,관악벽산아파트6단지,0,
1170004501,101,시흥2동주민센터,0,
1170004600,101,하은어린이집,1,
1170004700,101,도성교회,0,
1170004900,101,평화교회,0,
1170005000,101,관악농협협동조합,1,
1170005100,101,운형빌딩,0,
1170005200,101,은행나무오거리,1,
1170005300,101,문일중고,1,
1170005500,101,예림유치원,0,
1170005600,101,영광교회,0,
1170005700,101,영광교회,0,
1170005800,101,한광빌딩,0,
1170005801,101,금천초등학교,0,
1170005802,101,동광초등학교,0,
1170005803,104,삼성산2터널,0,
1170005804,104,삼성산2터널,0,
1170005900,105,금천구-광명시,0,
1170006000,101,은행나무사거리,1,
1170006100,102,시흥동1000-88,0,
1170006200,101,벽산아파트,1,
1170006300,103,속성변화점,0,
1170006400,106,평강교회,0,
1170006500,106,평강교회,0,
1170006600,101,롯데금빛어린이집,0,
1170006700,101,관악벽산아파트,0,
1170006800,101,시흥지구대,1,
1170006900,104,삼성산터널동측,0,
1170007000,101,성민성결교회,0,
1170007100,104,삼성산터널서측,0,
1170007200,101,필승아파트,1,
1170007500,101,단군6길삼거리,0,
1170007501,101,시흥동1000-42,0,
1170007700,101,금천구청역앞교차로,0,
1170007701,101,시흥동113-45,1,
1170008000,101,장혁빌딩,0,
1170008200,101,안천초등학교,0,
1170008300,104,산복터널남측,0,
1170008400,102,시흥역,0,
1170008500,101,독산동770-3,0,
1170008600,105,금천구-관악구,0,
1170008700,101,독산한신상가,1,
1170008800,101,금천구청입구교차로,0,
1170008801,101,독산동1080-6,0,
1170008802,101,독산동1080-8,0,
1170008900,101,구립캐슬아이어린이집,0,
1170008901,101,독산동1152,0,
1170009100,101,안천초등교앞교차로,1,
1170009200,103,속성변화점,0,
1170009300,102,신광교회,0,
1170009400,106,대은교회,0,
1170009500,101,롯데알미늄,0,
1170009600,102,삼익아파트,0,
1170009601,101,산기슭공원교차로,0,
1170009700,101,산기슭공원,0,
1170009800,101,시흥4동교차로,0,
1170009900,106,삼부주류판매,0,
1170010100,101,중화철강,0,
1170010200,101,테크노에스,1,
1170010300,101,금천교앞교차로,1,
1170010500,106,금천교,0,
1170010600,101,금천고가차도,0,
1170010700,101,우림라이온스밸리2차,0,
1170010800,101,말미사거리,0,
1170010900,101,아앤피미트,1,
1170011000,101,금천소망교회앞,1,
1170011100,101,금천고가차도동측,1,
1170011200,101,문교초등학교,0,
1170011300,101,독산교회,0,
1170011400,101,가산중학교,0,
1170011500,101,독산소방파출소,1,
1170011600,101,독산1동어린이집,0,
1170011700,106,한진P&본사,0,
1170011800,101,일우정밀앞,0,
1170011900,105,금천구-관악구,0,
1170012000,101,대륭테크노타운12차,1,
1170012100,101,가산중교앞,0,
1170012200,101,박재영과위원,0,
1170012300,106,까페이탈리아코리아,0,
1170012500,101,금천우체국앞교차로,1,
1170012600,101,롯데마그넷,0,
1170012700,101,성서침례교회,1,
1170012800,101,한국도시락식품공업협회,0,
1170012900,101,진도아파트2차,0,
1170013000,101,신세계물류센타,0,
1170013100,106,경동택배,0,
1170013200,101,독산1동새마을금고,0,
1170013300,101,호암2터널,1,
1170013400,102,한국어촌어항공단,0,
1170013500,101,원평그린빌리지,0,
1170013600,101,드림캐슬주상복합아파,0,
1170013700,101,한양교회,0,
1170013800,101,미성빌딩앞,0,
1170013900,101,에이스가산타워,0,
1170014100,101,디지털3단지교차로,1,
1170014200,101,신평대일타운,0,
1170014300,102,세계닷컴정보지원팀,0,
1170014400,101,구로아파트,0,
1170014401,101,SG세계물산본사,0,
1170014500,104,수출의다리고가차도,0,
1170014600,101,독산3동교차로,0,
1170014700,101,혜전빌딩,0,
1170014800,104,수출의다리고가차도,0,
1170014900,105,금천구-관악구,0,
1170015000,101,가산동사무소,0,
1170015100,101,시흥IC,0,
1170015200,101,시흥IC,0,
1170015300,101,마리오사거리,1,
1170015400,101,시흥IC,0,
1170015500,101,시흥IC,0,
1170015600,101,시흥IC,0,
1170015700,101,시흥IC,0,
1170015800,101,모텔케슬,1,
1170015900,101,일산기업,0,
1170016000,101,시흥IC,0,
1170016100,101,시흥IC,0,
1170016200,101,가리봉고가차도,1,
1170016300,101,시흥IC,0,
1170016400,101,시흥IC,0,
1170016500,101,시흥IC,0,
1170016600,101,디지털단지오거리,1,
1170016700,101,시흥IC,0,
1170016800,101,대성석유,0,
1170016900,101,구로전화국앞교차로,1,
1170017100,101,우림라이온스밸리,1,
1170017200,101,가산치안센터,0,
1170017300,101,가산디지털단지역,1,
1170017400,101,우리은행신림남부지점,1,
1170017500,101,진도패션,0,
1170017600,101,현대자동차AS센타,1,
1170017700,101,GS칼텍스주유소,0,
1170017800,101,스타밸리,0,
1170017900,104,광명대교,0,
1170018000,101,시골장터식당,0,
1170018100,102,광명대교,0,
1170018200,101,가산동교차로,0,
1170018400,101,구로IC,0,
1170018600,101,구로IC,0,
1170018700,105,구로구-금천구,0,
1170018900,101,은평교회,0,
1170019000,103,가리봉고가차도,0,
1170019100,102,STXV타워,1,
1170019200,101,금천고가차도,0,
1170019300,102,독산역2번출구,1,
1170020000,101,기아대교앞,1,
1170020100,106,소하JC,1,
1170020200,106,박미지하차도,0,
1170020300,106,금천IC,1,
1170020400,103,속성변화점,0,
1170020500,104,관악터널,0,
1170020600,101,시흥동962-6,0,
1170020700,103,속성변화점,0,
1170020800,103,속성변화점,0,
1170020900,101,시흥동962-6,0,
1170021000,103,속성변화점,0,
1170021100,103,속성변화점,0,
1170021200,103,속성변화점,0,
1170021300,102,박미삼거리,0,
1170021400,102,시흥동1026,0,
1170021500,101,독산동1152,0,
1170021600,101,금나래초등학교,0,
1170021700,102,시흥동1013-6,0,
1170021800,101,시흥동962-6,0,
1170021900,101,시흥동962-6,0,
1170022000,101,시흥동962-6,0,
1170022100,101,시흥동1001-51,0,
1170022200,102,시흥동1001-44,0,
1170022300,101,시흥동969-4,0,
1170022400,101,시흥동1001-51,0,
1170022500,101,시흥동962-6,0,
1170022600,102,시흥동1001-51,0,
1170022700,102,가산중학교,0,
1170022800,101,석수동1001-44,0,
1170022900,105,금천구-광명시,1,
1170023000,101,한일유앤아이앞교차로,1,
1170023100,101,철산교,0,
1170023200,101,구로IC,1,
1170023300,104,철산대교,0,
1170023400,101,디엠유,0,
1170023500,104,철산교고가차도,0,
1170023600,105,금천구-광명시,0,
1170023700,105,금천구-광명시,0,
1180000300,101,문래동사거리,1,
1180000400,101,신정교교차로,1,
1180000500,101,영등포역앞교차로,0,
1180000501,101,영등포역교차로,1,
1180000600,101,영등포로터리,1,
1180001500,106,여의하류IC,0,
1180001600,104,양화대교남측,0,
1180001900,106,에스지상사,0,
1180002000,101,롯데자동차종합정비,0,
1180002300,104,염창JC,0,
1180002400,105,구로구-영등포구,0,
1180002500,101,대림공원교차로,0,
1180002501,101,대림동929-10,0,
1180002800,101,보라매공원입구교차로,0,
1180002900,101,도신초등교앞,1,
1180003100,101,신길주유소앞교차로,0,
1180004400,101,문래동1가,0,
1180004900,101,남성아파트상가,0,
1180005000,101,신도림고가차도,0,
1180005200,101,문래공원앞교차로,1,
1180005600,101,근로자회관사거리,0,
1180005601,101,문래동5가19-1,0,
1180005602,101,문래동6가19-1,0,
1180005900,101,윤중중교,0,
1180006400,101,윤중초교앞교차로,0,
1180006900,101,영등포청과시장앞교차로,0,
1180007000,101,시범아파트앞교차로,0,
1180007600,101,원효대교앞교차로,1,
1180008100,101,한국거래소교차로,1,
1180008200,101,여의도선착장앞교차로,0,
1180008300,101,서울남부고용노동지청앞교차로,0,
1180008301,101,양평동1가14-1,0,
1180008302,101,서울남부고용노동지청앞교차로,1,
1180008303,101,당중초등학교,0,
1180008304,101,양평동3가48-1,1,
1180009000,101,세계평화협력재단,1,
1180009100,101,여의중고교앞교차로,0,
1180009500,101,여의도공원앞교차로,0,
1180009800,101,수출입은행뒤,1,
1180010200,101,당서초등교,1,
1180010300,104,서강대교남측,0,
1180010400,101,한국화학시험검사소,0,
1180010600,106,여의하류IC,0,
1180010800,101,당산역앞,1,
1180011000,101,신성빌딩,0,
1180011100,101,구로디지털단지역4번출구,0,
1180011200,101,구로1교교차로,1,
1180011600,101,우성아파트앞교차로,1,
1180012100,101,선프라자앞교차로,0,
1180012200,101,도신초등교앞교차로,1,
1180012300,101,영신고교입구,1,
1180012700,101,거리공원오거리,1,
1180012800,101,대림3PB,1,
1180012900,101,신길6동사무소,1,
1180013400,101,신길광장공원앞교차로,1,
1180013600,101,기림약국,0,
1180013800,101,대림3동사거리,1,
1180013900,101,신풍역1번출구,0,
1180014000,101,신풍역교차로,1,
1180014001,101,-,1,지번없음
1180014200,101,신길광장앞교차로,1,
1180014201,101,대영중학교,0,
1180014600,101,청운빌딩,1,
1180014700,101,성락빌딩,1,
1180014800,101,도림제1빗물펌프장,0,
1180014900,101,도림제1빗물펌프장,0,
1180015000,101,대림평강교회,1,
1180015100,101,도림제1빗물펌프장,1,
1180015200,101,대림현대2차아파트,0,
1180015300,101,신도림고가차도,0,
1180015400,101,성락빌딩앞교차로,1,
1180015500,101,성원아파트,1,
1180015600,101,영등포청소차고지,0,
1180016000,101,성원아파트앞교차로,1,
1180016300,101,해군회관앞,1,
1180016500,101,신길성락주유소앞교차로,1,
1180016600,104,신길지하차도동측,0,
1180016601,101,해군회관앞교차로,0,
1180016800,101,해군회관앞교차로,1,
1180016900,104,신길지하차도서측,0,
1180017100,104,고가차도남측,0,
1180017200,101,신도림고가차도앞교차로,1,
1180017300,101,사러가시장앞,0,
1180017400,101,APT앞교차로,0,
1180017401,101,신길동143-49,0,
1180017500,101,초양교회,1,
1180017600,101,현대3차아파트307동,1,
1180017700,101,사러가시장앞교차로,1,
1180017800,101,코끼리어린이집,1,
1180017900,104,신도림고가차도남측,0,
1180018000,101,하정어린이집,0,
1180018100,101,신길삼성아파트,0,
1180018200,101,도림사거리,1,
1180018300,101,신길프라자,0,
1180018400,101,새마을유통,0,
1180018500,101,신도림역입구,0,
1180018600,101,푸른숲마을,0,
1180018700,101,신길삼성아파트뒤,1,
1180018800,101,삼성래미안,1,
1180018900,101,신도림역입구,1,
1180019000,101,신흥제4동사무소,0,
1180019100,101,신길경찰서,1,
1180019200,101,도림초등학교교차로,0,
1180019300,101,도림청구아파트,0,
1180019400,101,새예원미술피아노학원,0,
1180019500,101,우신빌라,0,
1180019600,101,신길수학의왕도학원,0,
1180019700,101,신길충무아파트,0,
